key,interval_ms
key_18,1.98
key_7,629.56
key_13,317.83
key_13,317.86
key_14,1574.65
key_10,639.63
key_19,3.74
key_3,324.60
key_15,5.41
key_17,1.32
key_4,951.98
key_11,0.01
key_7,1262.10
key_6,317.20
key_1,318.06
key_2,3.38
key_5,319.85
key_10,964.57
key_16,333.43
key_14,312.05
key_11,313.56
key_8,318.60
key_12,954.16
key_14,320.00
key_10,3.58
key_17,630.28
key_13,3.88
key_10,4.48
key_6,1.50
key_14,631.73
key_19,5.37
key_9,2.83
key_2,317.26
key_18,633.99
key_13,317.62
key_0,946.71
key_2,319.20
key_12,1581.59
key_3,319.19
key_9,4.86
key_12,1582.53
key_11,947.88
key_2,320.73
key_1,2.13
key_19,321.90
key_9,322.09
key_13,2.19
key_19,322.65
key_16,637.43
key_2,2.84
key_2,2.94
key_17,3.53
key_9,323.52
key_17,4.06
key_5,642.04
key_13,322.04
key_6,4.17
key_1,4.35
key_13,322.28
key_5,644.07
key_15,6.03
key_16,958.64
key_0,5.72
key_2,324.23
key_11,1586.59
key_14,645.22
key_11,1587.58
key_1,7.33
key_19,647.85
key_1,10.35
key_2,329.03
key_3,1276.82
key_6,324.14
key_10,2.51
key_13,644.87
key_1,326.96
key_2,645.29
key_3,1280.12
key_0,5.98
key_15,328.37
key_12,2543.67
key_15,329.34
key_12,2545.19
key_10,8.50
key_3,1283.87
key_11,9.78
key_2,650.82
key_12,2859.62
key_14,4.06
key_11,4.02
key_2,962.74
key_14,4.02
key_18,7.63
key_3,332.74
key_10,1.09
key_0,1.20
key_7,1.13
key_10,1.27
key_16,1.88
key_15,336.03
key_10,2.24
key_19,646.52
key_1,334.07
key_15,336.97
key_12,3189.96
key_10,4.75
key_0,2.87
key_5,317.64
key_4,1606.92
key_11,3.21
key_2,1608.34
key_5,319.29
key_19,964.14
key_3,2.90
key_6,322.12
key_8,636.59
key_13,1925.57
key_1,967.83
key_3,5.28
key_8,639.24
key_13,1928.38
key_15,325.60
key_1,971.45
key_7,6.71
key_7,7.43
key_8,642.09
key_10,641.84
key_9,635.76
key_11,0.71
key_10,952.70
key_5,1.92
key_0,2.57
key_8,954.97
key_12,4142.23
key_2,2.71
key_5,318.21
key_16,317.57
key_7,637.91
key_14,638.92
key_12,4458.57
key_3,318.62
key_7,638.87
key_17,5.28
key_3,319.50
key_10,1272.75
key_3,320.05
key_16,320.59
key_12,4460.05
key_19,2.39
key_14,952.31
key_8,2.62
key_11,1.56
key_18,2.56
key_9,1.21
key_13,635.55
key_5,952.12
key_9,2.72
key_7,6.25
key_16,6.22
key_13,639.60
key_17,639.63
key_3,953.80
key_1,2239.34
key_13,640.48
key_11,6.77
key_18,630.11
key_1,2547.24
key_9,316.07
key_8,3.65
key_12,319.53
key_9,319.81
key_17,3.93
key_13,955.34
key_11,320.92
key_7,323.15
key_9,321.29
key_3,1270.03
key_2,640.71
key_6,6.36
key_11,322.06
key_8,6.83
key_14,325.30
key_1,2557.22
key_4,625.14
key_12,7.13
key_0,1.12
key_17,1.26
key_12,8.37
key_15,1265.87
key_18,948.36
key_7,936.22
key_3,1.39
key_6,626.23
key_10,939.55
key_12,2.89
key_2,312.28
key_15,1.40
key_16,630.58
key_19,10.03
key_1,2.28
key_11,2.57
key_3,3.55
key_19,321.48
key_2,624.30
key_19,321.55
key_3,315.55
key_5,626.91
key_10,4.62
key_8,321.33
key_2,943.75
key_0,4.99
key_17,6.28
key_14,322.23
key_1,4.17
key_17,7.70
key_3,951.52
key_10,322.65
key_17,322.81
key_13,638.68
key_17,323.72
key_5,4.47
key_5,4.47
key_13,639.66
key_12,3.85
key_11,952.95
key_0,6.04
key_18,325.74
key_5,1.38
key_2,2.06
key_3,3.83
key_18,639.09
key_8,2.53
key_10,3.75
key_9,319.66
key_4,1271.28
key_0,6.58
key_7,1282.39
key_8,322.09
key_19,4.25
key_8,2.56
key_1,2.74
key_6,318.37
key_16,1274.12
key_17,1274.15
key_18,1274.43
key_3,641.10
key_15,1905.15
key_6,321.84
key_19,6.77
key_10,7.19
key_10,2.78
key_5,320.66
key_1,4.18
key_7,1916.85
key_0,322.54
key_14,4.32
key_9,6.13
key_17,2226.13
key_18,2226.31
key_8,637.15
key_4,2.70
key_10,321.31
key_5,5.25
key_14,5.95
key_9,322.98
key_4,7.34
key_18,2231.55
key_6,1586.41
key_13,318.51
key_1,636.08
key_1,636.17
key_8,3.41
key_4,5.32
key_4,2.97
key_15,2.77
key_7,322.56
key_12,1273.72
key_15,2.90
key_1,955.65
key_3,4.50
key_7,324.16
key_10,4.31
key_4,5.72
key_12,1277.80
key_15,7.48
key_16,328.08
key_4,322.19
key_8,322.64
key_17,641.59
key_5,4.14
key_14,5.12
key_17,643.91
key_7,644.59
key_13,322.69
key_4,641.98
key_17,4.34
key_11,323.51
key_18,4.31
key_11,324.30
key_0,6.33
key_18,7.02
key_12,8.03
key_0,8.42
key_5,328.29
key_1,9.84
key_5,638.50
key_19,5.12
key_12,320.07
key_7,1278.96
key_3,321.65
key_4,960.80
key_4,963.50
key_4,1.14
key_17,638.64
key_10,2.81
key_9,639.99
key_15,321.67
key_5,959.77
key_0,4.12
key_4,6.95
key_5,965.33
key_2,2.08
key_8,1608.67
key_9,970.37
key_9,970.42
key_18,652.52
key_13,2.84
key_18,652.99
key_0,5.04
key_12,0.27
key_8,1926.78
key_12,1.80
key_7,654.43
key_18,971.82
key_18,972.45
key_15,1293.47
key_15,1293.51
key_0,643.73
key_17,3.82
key_4,5.06
key_7,977.81
key_15,1297.30
key_7,1295.32
key_8,2569.66
key_15,2.56
key_2,2.66
key_8,2569.88
key_19,322.87
key_17,322.89
key_5,3.59
key_5,3.63
key_9,324.17
key_5,3.89
key_15,4.96
key_13,967.59
key_12,648.94
key_12,2.45
key_12,2.49
key_5,321.20
key_2,2.42
key_15,2.59
key_5,321.49
key_16,642.43
key_6,5.41
key_15,5.43
key_5,324.60
key_8,3208.61
key_2,1.82
key_3,1934.42
key_16,961.91
key_13,2.04
key_14,3.18
key_19,962.45
key_15,324.39
key_17,324.34
key_7,4.08
key_9,7.86
key_7,4.87
key_6,642.06
key_8,2.16
key_16,1281.14
key_16,1281.91
key_13,2.86
key_18,4.13
key_13,4.80
key_18,6.04
key_9,643.94
key_14,641.90
key_7,641.53
key_11,322.22
key_16,2.09
key_7,641.62
key_9,645.94
key_18,629.04
key_0,0.68
key_1,1907.13
key_18,629.12
key_19,309.19
key_0,0.88
key_11,629.80
key_13,1.03
key_14,1.14
key_3,1.71
key_6,1.92
key_13,2.01
key_13,2.95
key_19,311.62
key_18,950.13
key_7,1274.07
key_0,327.89
key_18,1265.75
key_3,3.20
key_19,318.71
key_19,318.74
key_4,946.18
key_10,639.06
key_5,5.53
key_17,6.30
key_11,1269.97
key_14,8.08
key_17,8.20
key_11,1580.11
key_1,3.12
key_16,951.41
key_17,3.19
key_9,1902.91
key_10,951.77
key_5,3.52
key_12,631.73
key_14,318.75
key_0,319.12
key_3,318.33
key_16,952.48
key_8,4.56
key_6,952.86
key_14,319.46
key_17,4.96
key_16,953.20
key_0,2.59
key_7,2.68
key_7,2.68
key_12,950.84
key_19,954.17
key_2,324.38
key_10,1273.47
key_9,2225.19
key_7,6.97
key_15,7.42
key_1,328.77
key_17,2.27
key_0,319.41
key_15,320.25
key_7,3.23
key_18,641.47
key_12,1269.91
key_18,959.10
key_9,2.04
key_5,959.45
key_1,2.03
key_6,322.20
key_10,321.83
key_14,1274.21
key_7,2.25
key_16,3.48
key_12,1589.81
key_14,1277.48
key_6,326.20
key_10,641.05
key_8,2.24
key_8,3.18
key_14,1594.35
key_12,4.12
key_4,4.80
key_18,1281.67
key_6,645.52
key_17,645.83
key_12,315.92
key_18,1594.38
key_4,3.37
key_7,319.79
key_1,4.46
key_17,957.98
key_10,3.40
key_9,321.31
key_13,633.39
key_2,952.80
key_3,2.76
key_10,3.45
key_14,319.10
key_4,321.65
key_17,1275.77
key_18,319.38
key_2,1269.64
key_10,319.42
key_8,632.62
key_12,3.87
key_0,3.91
key_17,1590.46
key_9,953.27
key_5,953.28
key_3,5.47
key_19,2.15
key_11,1905.39
key_2,2.48
key_4,2.53
key_15,2.35
key_10,636.97
key_13,3.62
key_8,950.85
key_1,320.98
key_10,638.13
key_3,321.83
key_8,952.01
key_16,638.94
key_7,1589.82
key_0,324.86
key_17,2.20
key_1,641.63
key_14,325.18
key_15,2.89
key_13,326.57
key_13,327.09
key_16,4.33
key_17,315.68
key_4,315.74
key_11,4.87
key_14,959.22
key_7,3.94
key_4,636.66
key_16,636.23
key_2,324.24
key_1,1277.34
key_10,324.43
key_18,638.92
key_17,320.30
key_6,639.28
key_13,1275.49
key_3,4.27
key_11,640.64
key_8,322.16
key_7,322.55
key_1,5.14
key_1,5.53
key_2,641.88
key_8,323.56
key_15,5.89
key_17,324.31
key_11,956.85
key_13,2.85
key_14,320.58
key_5,4.26
key_1,3.86
key_15,321.51
key_10,5.00
key_16,4.94
key_2,958.96
key_5,5.68
key_3,323.70
key_9,323.81
key_5,6.42
key_0,317.90
key_5,318.27
key_9,635.91
key_0,318.18
key_16,3.45
key_5,319.60
key_14,637.86
key_1,320.05
key_1,320.05
key_15,638.37
key_6,5.80
key_5,322.92
key_3,640.36
key_10,323.50
key_16,7.78
key_1,323.94
key_17,2.60
key_6,318.00
key_14,2.81
key_15,2.97
key_12,952.02
key_12,953.26
key_2,4.75
key_6,320.10
key_2,5.71
key_15,6.58
key_18,638.13
key_14,7.83
key_1,639.12
key_16,324.10
key_9,1.26
key_3,1275.78
key_12,2.29
key_9,2.28
key_11,643.59
key_11,643.96
key_6,644.09
key_10,960.43
key_9,3.72
key_10,961.08
key_8,330.01
key_1,961.53
key_17,331.15
key_12,5.79
