key,interval_ms
key_1,1258.40
key_3,1051.70
key_16,1907.30
key_17,504.42
key_4,771.61
key_19,565.23
key_17,504.99
key_16,1914.49
key_2,557.84
key_5,324.55
key_3,1113.53
key_4,827.47
key_4,827.73
key_17,561.10
key_8,1594.45
key_1,1370.47
key_7,1366.74
key_12,220.94
key_10,1170.54
key_9,110.36
key_14,1370.78
key_17,616.85
key_8,1650.17
key_11,843.05
key_11,843.16
key_10,1224.83
key_13,945.86
key_13,945.98
key_4,937.89
key_12,275.35
key_5,438.06
key_12,276.38
key_17,728.55
key_9,222.29
key_1,1537.92
key_8,1762.15
key_5,55.47
key_7,1534.08
key_17,728.97
key_4,995.70
key_1,1538.56
key_1,1595.72
key_2,788.90
key_13,1061.59
key_3,1341.71
key_6,553.59
key_19,847.09
key_11,1013.09
key_7,1592.09
key_10,1340.96
key_4,1109.48
key_11,1069.09
key_8,1876.25
key_4,1109.72
key_4,1109.89
key_4,1109.97
key_9,337.94
key_4,1112.54
key_19,958.51
key_4,1165.03
key_18,1374.90
key_17,898.38
key_11,51.81
key_8,1932.46
key_8,1932.45
key_16,283.82
key_2,904.61
key_6,720.08
key_9,446.88
key_5,279.93
key_19,1013.55
key_11,106.06
key_1,1765.40
key_8,1989.55
key_17,956.26
key_16,391.44
key_11,162.88
key_11,162.88
key_6,776.96
key_8,2043.57
key_18,1486.82
key_10,1564.07
key_10,1564.14
key_14,1766.76
key_7,1818.61
key_7,1869.57
key_8,2097.71
key_14,1819.39
key_12,669.53
key_10,1619.70
key_2,1068.19
key_17,1072.53
key_3,1627.57
key_6,886.23
key_14,1873.50
key_14,1873.51
key_14,1873.58
key_1,1930.82
key_16,504.29
key_3,1679.61
key_4,1391.44
key_18,1601.83
key_18,1647.33
key_19,160.62
key_16,554.83
key_9,666.96
key_8,2206.72
key_12,780.55
key_5,503.25
key_5,503.45
key_6,5.16
key_8,2258.35
key_9,720.19
key_3,1785.03
key_19,217.49
key_1,2039.37
key_14,1984.91
key_18,1709.76
key_1,2087.82
key_8,2314.55
key_18,1757.90
key_12,888.48
key_3,1840.64
key_2,1288.32
key_7,2091.66
key_5,613.42
key_1,2096.03
key_8,2321.41
key_11,484.98
key_10,1888.74
key_8,2369.22
key_11,490.68
key_6,163.92
key_14,2095.09
key_13,328.49
key_11,494.24
key_14,2096.78
key_13,377.15
key_19,377.12
key_3,1945.82
key_9,884.88
key_5,718.01
key_4,214.01
key_1,2201.95
key_11,545.72
key_2,1397.52
key_12,999.47
key_3,1998.60
key_10,1997.65
key_1,2253.07
key_9,937.50
key_17,1444.77
key_9,938.41
key_11,599.20
key_16,828.22
key_14,2201.23
key_13,435.78
key_3,2053.79
key_19,486.30
key_1,2308.19
key_4,321.24
key_4,321.29
key_13,486.46
key_5,828.32
key_14,2255.85
key_6,327.19
key_17,1502.47
key_18,2031.88
key_18,2031.93
key_16,936.86
key_4,378.08
key_19,545.59
key_17,1559.24
key_13,546.63
key_16,940.77
key_18,2036.45
key_3,2169.32
key_8,2647.82
key_12,1218.78
key_14,2368.65
key_17,1614.83
key_6,439.64
key_8,2650.09
key_3,2173.31
key_13,605.93
key_2,51.50
key_12,1276.21
key_17,1672.08
key_13,659.50
key_13,659.52
key_7,2478.04
key_17,1672.89
key_4,497.99
key_12,1280.65
key_16,1110.21
key_8,2762.13
key_9,1222.41
key_14,2482.94
key_12,1333.13
key_7,2533.93
key_9,1225.85
key_1,2542.11
key_3,2339.02
key_8,2817.51
key_10,2338.06
key_19,107.79
key_5,1110.88
key_19,110.09
key_1,2597.60
key_4,610.61
key_18,2265.02
key_4,660.22
key_4,660.24
key_12,1442.26
key_11,990.84
key_19,161.71
key_10,2396.19
key_1,2651.59
key_6,667.35
key_18,2319.52
key_9,1338.06
key_4,715.18
key_7,2698.54
key_10,2449.22
key_6,721.68
key_2,277.10
key_1,2709.13
key_2,329.08
key_4,771.42
key_17,1949.34
key_18,53.60
key_10,2504.34
key_17,1950.56
key_10,2504.84
key_14,2706.13
key_5,1334.18
key_18,110.67
key_2,387.61
key_19,331.51
key_11,1160.87
key_19,331.67
key_2,388.02
key_17,2008.24
key_6,114.41
key_4,889.09
key_1,2876.06
key_10,2620.82
key_17,2066.89
key_2,446.88
key_13,1057.57
key_14,2877.73
key_1,53.52
key_1,53.56
key_0,52.23
key_7,2932.58
key_12,1731.62
key_12,1731.59
key_5,53.80
key_10,2682.37
key_0,55.53
key_5,109.03
key_13,52.74
key_13,52.75
key_5,109.03
key_8,3216.29
key_10,2736.78
key_19,113.59
key_9,1679.62
key_5,112.38
key_1,116.77
key_4,1060.73
key_5,164.58
key_11,1391.30
key_13,108.22
key_6,286.19
key_2,167.78
key_16,1620.70
key_19,168.86
key_17,2241.35
key_11,1395.46
key_0,220.78
key_18,222.15
key_6,342.22
key_7,3099.87
key_12,1898.95
key_11,1447.63
key_19,222.32
key_4,1122.17
key_8,3333.38
key_19,227.62
key_4,1182.11
key_4,1182.11
key_3,59.67
key_17,2361.06
key_3,59.67
key_7,3166.30
key_9,1854.79
key_12,1965.41
key_12,1965.82
key_10,2915.85
key_2,170.77
key_19,342.99
key_10,2969.24
key_7,3220.63
key_11,1568.28
key_2,171.66
key_1,51.93
key_9,1909.12
key_7,3222.70
key_1,54.60
key_3,168.47
key_16,1851.30
key_2,225.97
key_3,169.38
key_17,0.03
key_12,2075.95
key_1,108.29
key_6,520.99
key_5,399.59
key_1,111.54
key_12,2140.19
key_0,462.25
key_5,462.14
key_2,292.25
key_12,2140.33
key_16,1917.66
key_2,292.34
key_16,1917.69
key_9,116.17
key_10,3089.87
key_5,51.60
key_16,1970.89
key_17,118.36
key_19,517.12
key_14,3343.65
key_10,3144.93
key_9,171.58
key_18,171.93
key_7,54.66
key_8,168.05
key_3,104.00
key_0,570.10
key_13,513.74
key_13,514.97
key_2,401.49
key_12,2250.79
key_10,3200.47
key_5,108.89
key_16,2081.64
key_3,160.34
key_12,2304.49
key_3,160.45
key_8,53.73
key_1,336.98
key_6,748.74
key_9,282.99
key_8,56.41
key_5,166.38
key_1,394.17
key_11,284.23
key_7,220.10
key_0,684.04
key_9,52.36
key_19,111.28
key_1,394.31
key_13,627.67
key_16,2139.64
key_8,107.25
key_12,2417.03
key_11,339.20
key_18,392.78
key_13,682.64
key_19,166.24
key_18,392.76
key_10,51.30
key_18,395.46
key_7,279.42
key_7,330.60
key_14,3622.44
key_12,2472.63
key_9,163.94
key_12,2473.74
key_16,2254.79
key_12,2478.17
key_18,453.87
key_6,969.97
key_12,2526.59
key_2,678.59
key_11,450.74
key_8,219.14
key_18,504.63
key_18,506.47
key_3,386.76
key_2,686.77
key_16,2312.72
key_18,555.93
key_0,903.11
key_16,2358.43
key_16,2358.50
key_11,504.68
key_4,557.71
key_19,163.71
key_13,852.77
key_8,279.77
key_11,556.03
key_14,3785.53
key_4,610.72
key_5,495.07
key_10,270.52
key_2,789.71
key_11,560.97
key_7,497.00
key_4,615.47
key_8,331.77
key_19,42.70
key_3,544.47
key_3,544.48
key_2,842.60
key_3,546.58
key_17,494.03
key_4,667.52
key_19,48.89
key_19,49.97
key_10,373.36
key_7,599.95
key_3,599.52
key_14,3894.19
key_1,776.71
key_2,897.35
key_9,436.00
key_18,721.73
key_16,2524.26
key_10,381.12
key_10,427.21
key_3,649.77
key_11,718.77
key_2,948.58
key_14,3947.73
key_18,773.85
key_4,774.27
key_1,831.62
key_12,2802.60
key_1,879.22
key_1,880.99
key_9,539.00
key_3,704.63
key_16,2627.43
key_18,825.85
key_13,50.66
key_0,3.30
key_13,54.61
key_6,259.62
key_18,876.84
key_13,101.06
key_9,593.67
key_0,52.86
key_14,4053.35
key_10,539.92
key_10,541.12
key_10,541.13
key_9,600.84
key_9,646.35
key_19,312.33
key_19,313.01
key_9,647.87
key_11,879.82
key_7,815.95
key_0,110.18
key_9,651.13
key_11,883.08
key_17,764.49
key_4,985.08
key_16,2787.38
key_13,210.81
key_12,3012.75
key_18,51.61
key_5,373.88
key_18,53.12
key_18,53.15
key_10,647.89
key_18,54.20
key_7,922.11
key_12,3066.04
key_5,426.36
key_17,868.26
key_18,105.08
key_16,2844.47
key_17,870.51
key_17,871.37
key_16,2846.79
key_8,320.24
key_19,477.08
key_10,754.33
key_0,49.92
key_9,813.47
key_7,981.51
key_0,52.91
key_19,480.15
key_16,2901.25
key_14,4273.81
key_8,377.11
key_11,1097.26
key_14,4324.99
key_11,1097.26
key_10,48.94
key_7,49.19
key_0,106.81
key_13,1.69
key_3,107.06
key_9,875.03
key_4,1204.93
key_7,101.33
key_0,159.08
key_9,920.38
key_14,4380.09
key_19,586.46
key_17,1033.37
key_14,4382.73
key_7,111.05
key_10,49.91
key_5,645.43
key_7,156.76
key_1,1317.64
key_5,645.71
key_12,3285.36
key_1,1319.68
key_8,538.91
key_7,166.25
key_4,1316.42
key_14,4491.36
key_12,3341.59
key_17,1143.55
key_12,3342.58
key_9,1033.00
key_4,1317.80
key_8,595.00
key_12,3347.60
key_11,1318.70
key_4,1371.59
key_13,100.93
key_7,268.00
key_18,107.69
key_13,100.92
key_10,161.55
key_10,164.19
key_13,105.17
key_18,113.08
key_0,379.90
key_16,3229.34
key_2,1604.13
key_10,216.90
key_6,810.66
key_0,383.12
key_10,218.77
key_10,218.85
key_12,3454.58
key_16,3231.89
key_16,3286.13
key_2,1660.99
key_13,213.39
key_12,3509.15
key_16,3287.38
key_11,1432.36
key_18,221.34
key_13,215.75
key_3,441.76
key_16,3343.28
key_17,1368.08
key_11,1488.26
key_18,278.33
key_7,111.64
key_8,817.84
key_19,225.38
key_17,1372.39
key_1,1655.05
key_5,221.95
key_14,4772.73
key_10,387.41
key_11,1545.06
key_6,166.62
key_18,334.12
key_17,1427.65
key_10,390.56
key_2,1829.47
key_0,606.65
key_10,442.27
key_7,221.49
key_10,442.35
key_18,389.86
key_19,336.90
key_17,1484.48
key_18,393.88
key_11,1604.97
key_1,1767.22
key_1,1767.76
key_0,665.07
key_6,280.57
key_10,501.62
key_12,3736.95
key_17,1539.66
key_0,667.85
key_17,1540.82
key_10,503.47
key_6,334.88
key_19,447.80
key_6,335.07
key_10,556.03
key_1,1824.02
key_17,1593.82
key_1,1825.14
key_17,1595.97
key_12,3794.70
key_9,1537.94
key_13,551.99
key_2,1999.90
key_19,504.58
key_18,559.14
key_12,3848.07
key_10,612.81
key_5,447.31
key_8,1099.21
key_9,1594.71
key_6,108.97
key_5,503.69
key_16,51.51
key_19,561.17
key_13,609.00
key_4,1882.76
key_7,169.51
key_8,1158.88
key_9,1599.61
key_6,164.70
key_6,164.75
key_18,106.25
key_0,220.84
key_13,666.35
key_10,727.37
key_18,110.45
key_3,111.54
key_3,114.77
key_7,275.21
key_1,2046.84
key_0,275.14
key_7,275.20
key_8,1264.69
key_13,720.80
key_19,673.00
key_8,1266.81
key_12,4019.03
key_11,1943.79
key_12,4069.20
key_10,834.63
key_13,774.39
key_13,774.46
key_14,158.90
key_5,669.99
key_15,53.25
key_16,218.53
key_13,777.24
key_14,163.88
key_12,4124.50
key_10,889.17
key_0,385.03
key_18,270.43
key_3,271.62
key_10,892.51
key_13,832.26
key_6,332.40
key_8,1378.28
key_18,274.31
key_7,439.18
key_13,882.89
key_19,835.18
key_0,441.62
key_15,163.59
key_6,385.66
key_10,946.08
key_16,0.91
key_0,443.05
key_11,2104.73
key_6,438.77
key_0,51.18
key_7,495.17
key_9,1924.84
key_5,833.73
key_5,833.79
key_14,322.74
key_0,52.86
key_18,382.52
key_6,443.17
key_19,949.55
key_19,949.61
key_5,892.22
key_9,1983.26
key_2,54.39
key_17,2095.09
key_5,892.35
key_17,2095.36
key_8,1543.57
key_6,498.05
key_6,552.18
key_12,4347.79
key_14,435.85
key_12,4347.85
key_15,330.27
key_8,1597.83
key_1,2380.17
key_13,1052.27
key_14,437.51
key_10,1114.23
key_19,1058.63
key_15,384.52
key_0,218.87
key_7,52.57
key_6,606.52
key_13,1106.48
key_4,2377.95
key_15,385.37
key_15,385.35
key_9,2096.41
key_4,2433.45
key_10,1223.07
key_19,1115.38
key_17,2261.06
key_0,275.90
key_7,109.80
key_18,605.38
key_1,2494.11
key_10,1227.09
key_4,2437.68
key_18,660.57
key_5,1113.79
key_7,165.06
key_10,1279.31
key_5,1116.55
key_16,336.89
key_9,2208.02
key_8,1769.20
key_3,56.63
key_0,336.01
key_1,2601.10
key_15,551.30
key_1,2601.75
key_14,657.69
key_3,0.96
key_15,555.36
key_0,389.75
key_5,1172.18
key_1,2605.93
key_3,2.50
key_15,610.02
key_2,388.93
key_14,715.83
key_14,715.84
key_14,715.87
key_4,2602.91
key_13,1332.17
key_0,447.67
key_4,2606.01
key_13,1335.34
key_14,770.60
key_1,2714.81
key_10,1447.21
key_16,502.01
key_3,110.57
key_4,2661.85
key_14,-0.02
key_8,1937.01
key_8,1937.02
key_5,1286.19
key_10,1504.87
key_19,1398.03
key_6,945.91
key_7,393.63
key_5,1342.69
key_4,2718.80
key_6,948.25
key_4,2718.83
key_6,948.33
key_4,2720.35
key_11,328.79
key_12,335.47
key_4,2773.10
key_19,1454.70
key_12,335.65
key_7,448.65
key_1,2830.57
key_2,560.02
key_9,54.27
key_5,1398.15
key_9,112.71
key_8,59.47
key_12,395.08
key_3,285.65
key_0,674.43
key_11,391.50
key_14,170.91
key_11,391.59
key_4,2832.86
key_9,113.00
key_12,451.49
key_14,227.16
key_1,2946.41
key_10,1678.85
key_12,451.72
key_10,1678.85
key_16,733.79
key_2,675.55
key_13,225.56
key_15,897.30
key_17,2772.99
key_16,790.56
key_11,504.93
key_5,1570.28
key_3,52.52
key_12,508.67
key_5,1570.37
key_13,282.54
key_18,227.55
key_11,507.45
key_12,564.05
key_6,1231.09
key_15,1009.23
key_2,788.16
key_7,677.36
key_0,843.76
key_4,3002.04
key_2,788.29
key_6,1231.51
key_7,681.80
key_2,842.67
key_4,3056.51
key_7,731.93
key_3,162.95
key_9,336.88
key_10,1846.44
key_2,843.11
key_9,338.89
key_10,1.84
key_8,287.14
key_11,671.59
key_17,2939.86
key_11,671.64
key_18,394.19
key_0,954.74
key_12,675.42
key_0,954.79
key_2,899.33
key_7,788.47
key_18,396.20
key_0,53.13
key_4,3167.78
key_3,274.11
key_5,1791.88
key_10,52.05
key_13,163.91
key_4,3170.49
key_7,845.99
key_17,2998.06
key_8,55.42
key_10,107.26
key_11,783.81
key_3,331.38
key_12,787.52
key_11,783.90
key_18,506.42
key_8,107.78
key_19,109.17
key_15,1234.48
key_6,1458.18
key_19,165.81
key_14,333.64
key_5,1906.04
key_5,1906.19
key_8,51.89
key_18,563.34
key_5,1906.25
key_15,1289.75
key_5,1906.55
key_2,1070.03
key_2,1123.95
key_12,900.11
key_2,1123.96
key_2,1123.97
key_7,1013.21
key_0,164.12
key_15,1345.20
key_16,1182.13
key_17,3164.68
key_10,222.91
key_11,952.81
key_5,2018.20
key_1,3451.35
key_17,3221.18
key_19,278.15
key_0,220.53
key_16,1238.49
key_10,276.46
key_19,280.48
key_0,223.32
key_0,276.69
key_17,3277.33
key_1,3507.62
key_2,1236.69
key_10,332.86
key_18,113.29
key_12,1017.55
key_6,1684.63
key_14,506.90
key_1,3513.14
key_9,784.38
key_13,497.75
key_19,391.71
key_18,167.75
key_0,334.76
key_14,560.62
key_0,335.34
key_1,3566.28
key_16,1356.11
key_1,3568.94
key_17,3386.61
key_1,3620.99
key_9,844.00
key_1,3621.05
key_16,1408.27
key_10,446.21
key_10,446.30
key_3,671.10
key_4,3566.06
key_15,225.52
key_0,440.40
key_2,1403.49
key_2,1403.51
key_11,1176.08
key_9,897.58
key_7,1292.77
key_13,613.81
key_5,163.18
key_2,1407.09
key_14,673.43
key_12,1229.49
key_1,3728.54
key_2,1457.56
key_11,1230.11
key_5,214.57
key_10,555.48
key_11,1235.26
key_5,219.29
key_4,3676.74
key_8,446.72
key_12,1286.37
key_12,1286.36
key_3,830.25
key_11,1282.69
key_7,1400.56
key_3,836.21
key_15,389.33
key_4,3731.53
key_3,839.04
key_5,275.44
key_13,769.30
key_2,1561.99
key_6,211.11
key_1,3834.52
key_9,1059.91
key_15,441.77
key_18,444.44
key_13,5.05
key_7,1460.42
key_3,891.68
key_9,1108.48
key_7,1503.65
key_0,659.20
key_11,1395.62
key_19,721.13
key_9,1117.94
key_16,1682.23
key_7,1513.21
key_0,664.52
key_12,1402.07
key_12,1446.67
key_7,1561.84
key_0,716.05
key_11,1448.60
key_19,773.82
key_19,774.20
key_16,1735.80
key_18,550.84
key_15,550.96
key_0,717.91
key_15,598.41
key_12,1503.36
key_10,109.56
key_7,2.54
key_18,602.91
key_11,1502.41
key_11,1502.52
key_5,487.77
key_7,4.66
key_2,1732.62
key_1,4055.41
key_4,3998.42
key_4,3998.52
key_11,1557.27
key_1,4055.81
key_3,1104.95
key_19,883.19
key_9,1279.55
key_5,542.43
key_3,1108.13
key_3,1161.40
key_11,53.66
key_6,268.84
key_3,1161.54
key_9,1335.46
key_16,1899.74
key_6,268.99
key_7,114.42
key_16,1899.63
key_3,1161.67
key_9,1390.25
key_16,50.57
key_9,1390.35
key_16,50.70
key_8,880.02
key_5,52.81
key_13,330.63
key_3,52.90
key_6,328.44
key_15,774.23
key_18,832.69
key_6,386.95
key_14,338.56
key_18,832.81
key_2,59.83
key_0,999.66
key_5,115.82
key_10,339.31
key_9,1453.60
key_0,999.82
key_11,228.85
key_1,4287.67
key_13,450.45
key_11,229.03
key_9,1510.67
key_7,52.91
key_3,170.81
key_4,4230.44
key_10,396.82
key_4,4231.32
key_12,1848.87
key_17,4114.02
key_11,288.01
key_19,54.04
key_15,949.07
key_2,176.18
key_19,54.21
key_17,4116.63
key_7,112.18
key_15,949.14
key_1,4400.49
key_11,49.29
key_11,50.63
key_14,510.12
key_12,1909.71
key_11,53.29
key_8,1117.58
key_16,288.36
key_5,290.51
key_2,234.55
key_6,614.00
key_15,1060.43
key_14,566.70
key_15,1060.80
key_15,1062.04
key_12,1965.05
key_5,345.29
key_4,4402.73
key_19,167.35
key_4,4403.55
key_10,224.96
key_15,1118.88
key_12,2021.92
key_10,225.04
key_11,165.47
key_18,1119.05
key_14,624.96
key_8,1229.36
key_2,346.25
key_16,400.25
key_3,109.67
key_11,220.27
key_18,1173.84
key_10,279.88
key_5,457.16
key_6,111.33
key_17,4344.35
key_16,458.00
key_9,1798.04
key_15,1177.79
key_14,47.98
key_0,1394.63
key_4,4568.32
key_7,106.77
key_12,2130.77
key_19,336.26
key_19,336.28
key_12,2134.66
key_18,1233.96
key_3,169.91
key_9,1903.60
key_16,564.00
key_1,161.98
key_14,105.24
key_12,2188.03
key_18,1286.23
key_9,1907.09
key_15,1286.39
key_17,4453.97
key_14,107.53
key_17,4504.40
key_3,272.64
key_18,1337.83
key_19,50.03
key_2,565.54
key_4,4680.05
key_15,1341.37
key_10,447.40
key_3,278.51
key_17,4511.03
key_3,326.67
key_3,326.69
key_8,1503.24
key_10,501.01
key_9,2016.19
key_1,274.45
key_5,678.62
key_2,622.54
key_1,274.55
key_11,215.69
key_13,45.27
key_19,157.13
key_15,1449.34
key_3,385.18
key_16,730.41
key_18,1449.84
key_15,1451.88
key_0,1618.77
key_18,1452.28
key_0,1619.17
key_18,1497.86
key_4,4838.46
key_3,438.62
key_9,2123.57
key_15,1502.84
key_15,1503.02
key_7,383.61
key_10,610.92
key_12,2409.57
key_3,444.27
key_14,208.76
key_15,42.81
key_10,662.23
key_6,216.77
key_3,492.15
key_15,46.34
key_13,159.82
key_2,49.18
key_10,667.38
key_17,4729.47
key_6,264.22
key_19,317.10
key_6,269.54
key_11,429.29
key_9,2229.85
key_7,488.14
key_16,891.53
key_13,212.04
key_3,549.95
key_17,4783.77
key_4,4998.95
key_17,4828.31
key_5,946.35
key_5,946.39
key_19,375.00
key_16,944.40
key_4,5003.88
key_10,771.12
key_3,604.27
key_10,776.12
key_11,536.41
key_3,652.15
key_0,1883.27
key_16,998.22
key_15,207.16
key_9,2338.37
key_1,108.01
key_2,209.32
key_3,660.04
key_18,1726.05
key_11,590.90
key_9,2391.42
key_6,431.41
key_17,4938.47
key_19,482.64
key_12,208.37
key_13,372.52
key_11,593.57
key_6,439.85
key_0,6.80
key_4,5165.10
key_19,536.24
key_7,703.52
key_19,536.23
key_18,1824.50
key_1,217.09
key_12,265.75
key_19,540.12
key_17,5013.59
key_15,336.04
key_0,103.75
key_2,369.75
key_1,268.67
key_10,985.03
key_5,1162.62
key_5,1165.41
key_9,2503.05
key_17,5049.91
key_7,778.17
key_13,502.11
key_3,870.34
key_6,595.05
key_0,159.33
key_17,5102.14
key_4,5275.05
key_19,648.67
key_7,816.05
key_4,5278.05
key_8,2061.57
key_0,177.52
key_13,53.17
key_16,1271.50
key_15,480.30
key_3,926.16
key_12,429.94
key_18,0.83
key_11,812.97
key_1,382.55
key_2,495.00
key_8,2115.53
key_4,53.22
key_17,5214.77
key_16,1328.82
key_13,110.67
key_1,437.59
key_6,708.48
key_4,54.26
key_16,1329.93
key_9,2678.56
key_8,2168.20
key_9,2721.74
key_12,538.36
key_2,591.78
key_1,490.81
key_1,490.87
key_11,921.37
key_9,2721.91
key_14,761.73
key_6,771.77
key_14,771.70
key_16,1436.45
key_16,1436.53
key_7,1034.45
key_10,1261.48
key_9,2776.25
key_2,41.69
key_0,382.50
key_19,869.68
key_19,877.11
key_13,119.06
key_4,215.93
key_5,1492.98
key_11,1030.12
key_18,218.19
key_1,603.87
key_3,1150.08
key_7,1093.57
key_4,221.58
key_7,1097.25
key_19,932.48
key_18,271.58
key_18,271.61
key_19,976.79
key_5,1549.65
key_17,5434.23
key_12,707.91
key_14,929.23
key_16,1553.31
key_6,933.60
key_19,987.83
key_16,1597.24
key_7,1195.30
key_14,975.88
key_10,161.54
key_11,1141.36
key_0,547.07
key_14,981.77
key_19,1036.41
key_16,1605.89
key_13,282.91
key_13,319.91
key_19,1081.07
key_3,1308.22
key_18,380.63
key_3,1310.15
key_2,260.91
key_16,1655.94
key_5,1660.06
key_10,219.35
key_8,2495.56
key_3,1358.04
key_0,651.10
key_2,312.46
key_2,313.78
key_9,3049.29
key_6,108.71
